Date,Open,High,Low,Close,Volume,MA_30,Daily_Return
2022-05-14,"29,285.64","30,192.80","28,702.91",30101.27,28579868620,37095.007,0.027940006351786506
2022-05-15,"30,098.59","31,308.19","29,527.74",31305.11,25835372065,36786.72866666667,0.03999299697321734
2022-05-16,"31,304.38","31,305.34","29,251.88",29862.92,32613897286,36434.676666666666,-0.046068836685129066
2022-05-17,"29,862.41","30,694.49","29,570.30",30425.86,29101473475,36124.97366666667,0.018850802265820032
2022-05-18,"30,424.48","30,618.72","28,720.27",28720.27,31285268319,35721.44233333333,-0.05605724866938844
2022-05-19,"28,720.36","30,430.75","28,708.96",30314.33,33773447707,35348.495,0.055502960104483634
2022-05-20,"30,311.12","30,664.98","28,793.61",29200.74,30749382605,34942.707,-0.03673477197087982
2022-05-21,"29,199.86","29,588.87","29,027.39",29432.23,17274840442,34572.869333333336,0.007927538822646296
2022-05-22,"29,432.47","30,425.86","29,275.18",30323.72,21631532270,34258.98266666666,0.030289583901729644
2022-05-23,"30,309.40","30,590.59","28,975.56",29098.91,31483454557,33912.722,-0.04039115253669412
2022-05-24,"29,101.13","29,774.36","28,786.59",29655.59,26616506245,33585.598666666665,0.019130613483460346
2022-05-25,"29,653.13","30,157.79","29,384.95",29562.36,27525063551,33222.40033333333,-0.003143758057081336
2022-05-26,"29,564.78","29,834.16","28,261.91",29267.22,36774325352,32927.39233333334,-0.009983641360162054
2022-05-27,"29,251.14","29,346.94","28,326.61",28627.57,36582005748,32573.607333333333,-0.0218555093377506
2022-05-28,"28,622.63","28,814.90","28,554.57",28814.9,35519577634,32208.309666666668,0.006543691972458854
2022-05-29,"29,019.87","29,498.01","28,841.11",29445.96,18093886409,31902.84766666667,0.021900475101423122
2022-05-30,"29,443.37","31,949.63","29,303.57",31726.39,39277993274,31703.231333333337,0.07744457983370223
2022-05-31,"31,723.87","32,249.86","31,286.15",31792.31,33538210634,31480.672,0.002077765544709065
2022-06-01,"31,792.55","31,957.29","29,501.59",29799.08,41135817341,31189.663666666667,-0.06269534991323367
2022-06-02,"29,794.89","30,604.73","29,652.71",30467.49,29083562061,30946.898333333334,0.022430558258845545
2022-06-03,"30,467.81","30,633.04","29,375.69",29704.39,26175547452,30613.76566666667,-0.025046369097027732
2022-06-04,"29,706.14","29,930.56","29,500.01",29832.91,16588370958,30389.024666666668,0.004326633201355179
2022-06-05,"29,835.12","30,117.74","29,574.45",29906.66,17264085441,30184.549333333332,0.002472102118097119
2022-06-06,"29,910.28","31,693.29","29,894.19",31370.67,31947336829,30046.840000000004,0.048952641318020795
2022-06-07,"31,371.74","31,489.68","29,311.68",31155.48,40770974039,29950.047000000002,-0.006859592096694067
2022-06-08,"31,151.48","31,253.69","29,944.40",30214.36,30242059107,29947.294,-0.030207205923323932
2022-06-09,"30,215.28","30,609.31","30,020.27",30112.0,21692004719,29916.930333333334,-0.0033877930891139663
2022-06-10,"30,110.33","30,245.81","28,978.15",29083.8,29867476527,29921.845000000005,-0.034145855472901165
2022-06-11,"29,084.67","29,401.92","28,236.21",28360.81,27246574439,29898.947,-0.024858856132967455
2022-06-12,"28,373.51","28,502.69","26,762.65",26762.65,34163220274,29814.932000000004,-0.056350999848029715
2022-06-13,"26,737.58","26,795.59","22,141.26",22487.39,68204556440,29561.136000000002,-0.1597472597070918
2022-06-14,"22,487.99","23,018.95","20,950.82",22206.79,50913575242,29257.858666666667,-0.01247810439539665
2022-06-15,"22,196.73","22,642.67","20,178.38",22572.84,54912007015,29014.856000000003,0.016483697103453432
2022-06-16,"22,576.30","22,868.92","20,265.23",20381.65,31183975654,28680.049000000003,-0.09707196790479167
2022-06-17,"20,385.72","21,243.31","20,326.52",20471.48,27132421514,28405.089333333333,0.004407395868342157
2022-06-18,"20,473.43","20,736.04","17,708.62",19017.64,42009436760,28028.533000000003,-0.07101782577517601
2022-06-19,"19,010.90","20,683.82","18,067.15",20553.27,35329942625,27740.283999999996,0.08074766374797293
2022-06-20,"20,553.37","20,913.32","19,689.17",20599.54,30818458597,27445.860999999997,0.0022512232846647606
2022-06-21,"20,594.29","21,620.63","20,415.06",20710.6,28970212744,27125.423666666666,0.005391382526017452
2022-06-22,"20,719.41","20,835.75","19,848.08",19987.03,28574793478,26821.694333333333,-0.03493718192616335
2022-06-23,"19,986.61","21,135.76","19,950.12",21085.88,26188097173,26536.037333333334,0.054978153332436275
2022-06-24,"21,084.65","21,472.92","20,777.51",21231.66,24957784918,26258.347333333335,0.006913631302084555
2022-06-25,"21,233.61","21,520.91","20,964.59",21502.34,18372538715,25999.518,0.012748885390968079
2022-06-26,"21,496.49","21,783.72","21,016.27",21027.29,18027170497,25746.175333333333,-0.02209294430280606
2022-06-27,"21,028.24","21,478.09","20,620.20",20735.48,20965695707,25476.86133333333,-0.013877679910250018
2022-06-28,"20,731.54","21,164.42","20,228.81",20280.63,21381535161,25171.350333333332,-0.021935831724175126
2022-06-29,"20,281.17","20,364.16","19,937.79",20104.02,23552740328,24783.938000000002,-0.008708309357253752
2022-06-30,"20,108.31","20,141.16","18,729.66",19784.73,26267239923,24383.685333333335,-0.01588189824721631
2022-07-01,"19,820.47","20,632.67","19,073.71",19269.37,30767551159,24032.695,-0.026048371648235813
2022-07-02,"19,274.84","19,371.75","19,027.08",19242.26,18100418740,23658.520666666667,-0.001406896022028814
2022-07-03,"19,242.10","19,558.27","18,966.95",19297.08,16390821947,23311.61033333333,0.002848937702744081
2022-07-04,"19,297.31","20,258.75","19,063.07",20231.26,21594638208,22991.555333333334,0.04841043308106707
2022-07-05,"20,225.35","20,635.47","19,341.23",20190.12,26715546990,22667.670666666665,-0.002033486792221484
2022-07-06,"20,194.62","20,595.53","19,823.51",20548.25,24598943708,22306.923333333332,0.017737883677759303
2022-07-07,"20,547.81","21,771.82","20,296.10",21637.59,25814972520,21989.66033333333,0.05301376029588889
2022-07-08,"21,637.15","22,314.94","21,257.45",21731.12,49899834488,21706.885666666665,0.004322570119870139
2022-07-09,"21,716.83","21,877.14","21,445.96",21592.21,29641127858,21422.892666666667,-0.0063922154035318535
2022-07-10,"21,591.08","21,591.08","20,727.12",20860.45,28688807249,21148.781,-0.03389000014357024
2022-07-11,"20,856.35","20,856.35","19,924.54",19970.56,24150249025,20869.106000000003,-0.0426591947920586
2022-07-12,"19,970.47","20,043.45","19,308.53",19323.91,25810220018,20621.147999999997,-0.03238016360082052
2022-07-13,"19,325.97","20,223.05","18,999.95",20212.07,33042430345,20545.304,0.045961712717560665
2022-07-14,"20,211.47","20,789.89","19,689.26",20569.92,31158743333,20490.741666666665,0.01770476749783656
2022-07-15,"20,573.16","21,138.24","20,397.00",20836.33,25905575359,20432.858,0.012951435883076012
2022-07-16,"20,834.10","21,514.40","20,518.90",21190.32,24302954056,20459.813666666665,0.016989076291266114
2022-07-17,"21,195.04","21,600.64","20,778.18",20779.34,22927802083,20470.075666666668,-0.019394704751981018
2022-07-18,"20,781.91","22,633.03","20,781.91",22485.69,39974475562,20585.677333333333,0.08211762260014033
2022-07-19,"22,467.85","23,666.96","21,683.41",23389.43,48765202697,20680.216000000004,0.04019178419697167
2022-07-20,"23,393.19","24,196.82","23,009.95",23231.73,42932549127,20767.95566666667,-0.006742361827543508
2022-07-21,"23,233.20","23,388.32","22,431.15",23164.63,33631012204,20849.756666666668,-0.00288829114319078
2022-07-22,"23,163.75","23,671.93","22,603.42",22714.98,31421555646,20940.688333333335,-0.019411059015404186
2022-07-23,"22,706.98","22,977.21","22,002.91",22465.48,24021799169,20986.675,-0.010983940994004793
2022-07-24,"22,465.51","22,974.00","22,306.84",22609.16,23565495303,21032.591666666667,0.00639559003413237
2022-07-25,"22,607.16","22,649.12","21,361.64",21361.7,35574561406,21027.903666666665,-0.055174982175366094
2022-07-26,"21,361.12","21,361.12","20,776.82",21239.75,28624673855,21034.985666666664,-0.005708815309642956
2022-07-27,"21,244.17","22,986.53","21,070.81",22930.55,31758955233,21108.154666666665,0.07960545674972641
2022-07-28,"22,933.64","24,110.47","22,722.27",23843.89,40212386158,21226.93,0.0398307061976273
2022-07-29,"23,845.21","24,294.79","23,481.17",23804.63,35887249746,21350.283666666666,-0.001646543412169632
2022-07-30,"23,796.82","24,572.58","23,580.51",23656.21,28148218301,21479.333,-0.006234921525770432
2022-07-31,"23,652.07","24,121.64","23,275.70",23336.9,23553591896,21614.917333333335,-0.013497935637196257
2022-08-01,"23,336.72","23,464.79","22,890.80",23314.2,25849159141,21750.648666666664,-0.0009727084574215894
2022-08-02,"23,308.43","23,415.04","22,710.08",22978.12,28389250717,21873.35,-0.01441524907567071
2022-08-03,"22,981.30","23,578.65","22,747.84",22846.51,26288169966,21960.525,-0.00572762262534976
2022-08-04,"22,848.21","23,198.01","22,485.70",22630.96,25120229769,22041.886333333332,-0.009434701405159895
2022-08-05,"22,626.83","23,422.83","22,612.18",23289.31,28881249043,22133.255,0.029090679317183232
2022-08-06,"23,291.42","23,326.56","22,961.28",22961.28,15978259885,22177.378000000004,-0.014085002947704428
2022-08-07,"22,963.51","23,359.01","22,894.56",23175.89,15886817043,22225.537000000004,0.009346604370488176
2022-08-08,"23,179.53","24,203.69","23,176.55",23809.49,28575544847,22299.446333333333,0.02733875592264212
2022-08-09,"23,811.48","23,898.62","22,982.00",23164.32,23555719219,22376.242000000002,-0.027097178477993533
2022-08-10,"23,162.90","24,127.41","22,771.52",23947.64,32837431722,22508.81133333333,0.03381579947091051
2022-08-11,"23,948.35","24,822.63","23,901.00",23957.53,37127036580,22663.265333333336,0.0004129843274744971
2022-08-12,"23,957.20","24,412.57","23,657.27",24402.82,27265804688,22802.957,0.01858664060944526
2022-08-13,"24,402.19","24,860.05","24,346.12",24424.07,22987346289,22931.42866666667,0.0008708009975895159
2022-08-14,"24,429.06","24,974.91","24,206.26",24319.33,22994133555,23047.528666666665,-0.004288392557014409
2022-08-15,"24,318.32","25,135.59","23,839.78",24136.97,35123501685,23145.750333333333,-0.007498561843603424
2022-08-16,"24,126.14","24,228.42","23,733.50",23883.29,27753685646,23249.215333333334,-0.010510018448877445
2022-08-17,"23,881.32","24,407.06","23,243.35",23336.0,30931623076,23277.559,-0.02291518463327291
2022-08-18,"23,341.04","23,563.83","23,177.60",23212.74,23747613147,23271.66933333333,-0.0052819677751113625
2022-08-19,"23,213.31","23,213.31","20,868.85",20877.55,40509610260,23193.196666666667,-0.10059949837890758
2022-08-20,"20,872.84","21,350.81","20,856.73",21166.06,27595671000,23126.577666666664,0.013819150235540256
2022-08-21,"21,160.39","21,668.85","21,103.20",21534.12,23102307723,23087.215666666667,0.0173891598152891
2022-08-22,"21,531.46","21,531.46","20,939.18",21398.91,31666498758,23051.663333333334,-0.006278872784214018
2022-08-23,"21,401.04","21,646.20","20,955.14",21528.09,31878280659,23015.627666666664,0.006036756077762773
2022-08-24,"21,526.46","21,783.08","21,195.01",21395.02,31962253368,23016.738333333335,-0.00618122648130881
2022-08-25,"21,395.46","21,789.64","21,362.44",21600.9,31028679593,23028.77666666667,0.009622800072166315
2022-08-26,"21,596.09","21,804.91","20,199.48",20260.02,42326789564,22939.759000000002,-0.06207519131147321
2022-08-27,"20,262.48","20,340.78","19,890.52",20041.74,30116729776,22813.020666666667,-0.010773928159991897
2022-08-28,"20,041.04","20,139.05","19,616.81",19616.81,24366810591,22673.426666666663,-0.021202250902366826
2022-08-29,"19,615.15","20,357.46","19,600.79",20297.99,32637854078,22561.485999999997,0.03472430023026174
2022-08-30,"20,298.61","20,542.64","19,617.64",19796.81,34483360283,22443.483,-0.02469111473599106
2022-08-31,"19,799.58","20,420.99","19,799.58",20049.76,33225232872,22334.668333333335,0.0127773110920395
2022-09-01,"20,050.50","20,198.39","19,653.97",20127.14,30182031010,22239.63566666667,0.003859397818228194
2022-09-02,"20,126.07","20,401.57","19,814.77",19969.77,29123998928,22143.744333333332,-0.00781879591437229
2022-09-03,"19,969.72","20,037.01","19,698.36",19832.09,23613051457,22050.44866666667,-0.006894420917216371
2022-09-04,"19,832.47","19,999.69","19,636.82",19986.71,25245861652,21940.362,0.007796455139120528
2022-09-05,"19,988.79","20,031.16","19,673.05",19812.37,28813460025,21835.39833333333,-0.0087227962981401
2022-09-06,"19,817.72","20,155.27","18,800.17",18837.67,43403978910,21690.791000000005,-0.04919653731481899
2022-09-07,"18,837.68","19,427.17","18,644.47",19290.32,35239757134,21540.152,0.02402898022950839
2022-09-08,"19,289.94","19,417.35","19,076.71",19329.83,32194477850,21412.33566666667,0.002048177531528861
2022-09-09,"19,328.14","21,439.41","19,310.96",21381.15,48469528171,21326.786,0.10612198865691003
2022-09-10,"21,376.91","21,760.28","21,168.72",21680.54,36913738894,21250.886333333332,0.014002520912111738
2022-09-11,"21,678.54","21,770.55","21,406.95",21769.26,34493951963,21163.101000000002,0.004092148996288625
2022-09-12,"21,770.15","22,439.18","21,603.90",22370.45,50212088965,21094.646999999997,0.027616464684605768
2022-09-13,"22,371.48","22,673.82","20,062.67",20296.71,51091116622,20960.559666666668,-0.09269996803819336
2022-09-14,"20,184.55","20,467.20","19,793.40",20241.09,37872380889,20830.697,-0.0027403456028094464
2022-09-15,"20,242.29","20,318.17","19,636.73",19701.21,36389011503,20691.29433333333,-0.02667247663045824
2022-09-16,"19,704.01","19,870.63","19,400.08",19772.58,30123362273,20572.51366666667,0.0036226201334843555
2022-09-17,"19,777.03","20,162.53","19,777.03",20127.58,24957448100,20469.675,0.017954156716017744
2022-09-18,"20,127.23","20,127.23","19,387.49",19419.51,31254779144,20421.073666666667,-0.03517909256850571
2022-09-19,"19,418.57","19,639.48","18,390.32",19544.13,40177002624,20367.009333333335,0.006417257695997547
2022-09-20,"19,545.59","19,602.46","18,813.46",18890.79,36791346508,20278.898333333334,-0.03342896306972987
2022-09-21,"18,891.28","19,674.63","18,290.31",18547.4,46363793975,20183.847999999998,-0.01817764106212605
2022-09-22,"18,534.65","19,456.91","18,415.59",19413.55,41135767926,20113.363333333335,0.04669926782190492
2022-09-23,"19,412.40","19,464.67","18,617.55",19297.64,38896078052,20043.450666666668,-0.005970572100414406
2022-09-24,"19,296.99","19,310.20","18,861.97",18937.01,26149643168,19954.654333333332,-0.018687777365522518
2022-09-25,"18,936.31","19,134.73","18,696.47",18802.1,23359966112,19906.056999999997,-0.007124144730345505
2022-09-26,"18,803.90","19,274.87","18,721.29",19222.67,44148798321,19878.754666666668,0.022368246100169742
2022-09-27,"19,221.84","20,338.46","18,915.67",19110.55,58571439619,19861.879333333334,-0.0058326964984571905
2022-09-28,"19,104.62","19,688.34","18,553.30",19426.72,53071298734,19832.837,0.016544264817077492
2022-09-29,"19,427.78","19,589.27","18,924.35",19573.05,41037843771,19825.378333333334,0.007532408970737148
2022-09-30,"19,573.43","20,109.85","19,265.66",19431.79,43975248085,19804.779333333332,-0.007217066323337407
2022-10-01,"19,431.11","19,471.15","19,231.08",19312.1,18719537670,19777.61133333333,-0.0061594943131848545
2022-10-02,"19,311.85","19,370.31","18,970.62",19044.11,20765955327,19746.756,-0.013876792270131055
2022-10-03,"19,044.07","19,653.54","19,025.23",19623.58,30484729489,19739.805666666663,0.03042778055787343
2022-10-04,"19,623.58","20,380.34","19,523.84",20336.84,35887278685,19751.47666666667,0.03634708855366853
2022-10-05,"20,335.90","20,343.75","19,801.80",20160.72,33223790572,19763.088333333333,-0.008660145824031629
2022-10-06,"20,161.04","20,408.39","19,900.09",19955.44,34711412966,19800.34733333333,-0.010182176033395773
2022-10-07,"19,957.56","20,041.09","19,395.79",19546.85,29227315390,19808.898333333334,-0.020475118564160955
2022-10-08,"19,546.33","19,601.70","19,299.41",19416.57,16437423167,19811.789666666664,-0.0066650125211989986
2022-10-09,"19,417.48","19,542.54","19,349.26",19446.43,16837262532,19747.299000000003,0.0015378617335606304
2022-10-10,"19,446.42","19,515.47","19,102.98",19141.48,27425022774,19662.663666666667,-0.015681541547728828
2022-10-11,"19,139.00","19,241.96","18,925.60",19051.42,28711532910,19572.069,-0.00470496534228293
2022-10-12,"19,052.65","19,203.20","19,029.76",19157.45,24950173846,19464.969,0.005565464411576793
2022-10-13,"19,156.97","19,453.33","18,319.82",19382.9,44219840004,19434.50866666667,0.01176826769742334
2022-10-14,"19,382.53","19,889.15","19,115.41",19185.66,38452356727,19399.327666666664,-0.010175979858535134
2022-10-15,"19,185.44","19,212.54","19,019.25",19067.63,16192235532,19378.208333333332,-0.006151990601313662
2022-10-16,"19,068.91","19,389.60","19,068.91",19268.09,17988916650,19361.392,0.010513105194510208
2022-10-17,"19,268.56","19,635.80","19,173.33",19550.76,27472552998,19342.164666666664,0.014670369507304493
2022-10-18,"19,550.47","19,666.99","19,144.77",19334.42,30580012344,19339.32833333333,-0.01106555448483848
2022-10-19,"19,335.03","19,348.42","19,127.69",19139.54,22425387184,19325.842,-0.010079433466325671
2022-10-20,"19,138.09","19,315.20","18,971.46",19053.74,24493974420,19331.273666666664,-0.004482866359379556
2022-10-21,"19,053.20","19,237.38","18,770.97",19172.47,32459287866,19352.109333333334,0.00623132256449388
2022-10-22,"19,172.38","19,248.07","19,132.24",19208.19,16104440957,19345.264000000003,0.0018630880632488633
2022-10-23,"19,207.73","19,646.65","19,124.20",19567.01,22128794335,19354.243,0.018680573234646225
2022-10-24,"19,567.77","19,589.13","19,206.32",19345.57,30202235805,19367.861666666668,-0.011317007555063263
2022-10-25,"19,344.96","20,348.41","19,261.45",20095.86,47761524910,19410.987,0.038783556131972485
2022-10-26,"20,092.24","20,938.13","20,076.12",20770.44,58895950537,19462.57933333333,0.03356810805807764
2022-10-27,"20,772.80","20,854.04","20,255.37",20285.84,49625110402,19501.755666666668,-0.023331234196290462
2022-10-28,"20,287.96","20,724.98","20,086.07",20595.35,43994715910,19540.710000000003,0.015257440658114074
2022-10-29,"20,595.10","20,988.39","20,566.48",20818.48,40369840645,19582.22433333333,0.010833998936653266
2022-10-30,"20,817.98","20,917.01","20,547.46",20635.6,31486345556,19622.351333333332,-0.00878450299925837
2022-10-31,"20,633.70","20,795.32","20,287.46",20495.77,45668466815,19661.806999999997,-0.00677615383124297
2022-11-01,"20,494.90","20,647.29","20,359.85",20485.27,39819303159,19709.845666666668,-0.0005123008308544064
2022-11-02,"20,482.96","20,742.81","20,087.13",20159.5,55552169483,19727.70966666667,-0.015902646145254606
2022-11-03,"20,162.69","20,382.10","20,086.24",20209.99,43228750179,19723.481333333333,0.00250452640194454
2022-11-04,"20,208.77","21,209.56","20,188.02",21147.23,64072727950,19756.364999999998,0.046375084797172006
2022-11-05,"21,144.83","21,446.89","21,097.63",21282.69,37846047609,19800.60666666667,0.006405567064811768
2022-11-06,"21,285.06","21,345.38","20,920.19",20926.49,35082693210,19846.594666666664,-0.01673660613390493
2022-11-07,"20,924.62","21,053.25","20,489.97",20602.82,53510852236,19886.136333333332,-0.015466999004611015
2022-11-08,"20,600.67","20,664.61","17,603.54",18541.27,118992465607,19855.96433333333,-0.10006154497296971
2022-11-09,"18,543.76","18,590.46","15,682.69",15880.78,102905151606,19747.27433333333,-0.1434901708459021
2022-11-10,"15,883.16","18,054.31","15,834.02",17586.77,83202283721,19698.452666666668,0.10742482422148036
2022-11-11,"17,583.25","17,650.94","16,543.48",17034.29,55871616488,19627.680666666663,-0.03141452353104068
2022-11-12,"17,036.88","17,066.68","16,651.78",16799.19,29717699419,19541.556999999997,-0.013801573179745175
2022-11-13,"16,799.72","16,920.77","16,320.63",16353.37,27209183682,19447.147333333334,-0.026538184281503896
2022-11-14,"16,352.03","17,109.32","15,872.94",16618.2,49630243054,19365.499666666667,0.016194215626503805
2022-11-15,"16,617.48","17,051.96","16,542.55",16884.61,36599436183,19286.05033333333,0.01603121878422442
2022-11-16,"16,884.34","16,960.29","16,430.11",16669.44,33925512989,19190.006333333335,-0.012743557594756538
2022-11-17,"16,670.43","16,726.44","16,460.68",16687.52,27868914022,19101.776333333335,0.0010846195193121577
2022-11-18,"16,687.91","16,947.06","16,564.61",16697.78,26862218609,19020.384333333335,0.0006148307237983097
2022-11-19,"16,696.22","16,797.88","16,570.41",16711.55,16106223492,18942.31133333333,0.0008246605237343108
2022-11-20,"16,712.92","16,746.78","16,248.69",16291.83,21313378652,18846.289999999997,-0.025115563786722306
2022-11-21,"16,291.22","16,291.22","15,599.05",15787.28,37429485518,18732.259666666665,-0.030969510484702978
2022-11-22,"15,782.30","16,253.05","15,656.61",16189.77,30726828760,18619.685,0.0254945753796727
2022-11-23,"16,195.59","16,638.19","16,170.50",16610.71,32958875628,18528.522999999997,0.026000369369052034
2022-11-24,"16,611.64","16,771.47","16,501.77",16604.46,26129037414,18412.143,-0.0003762632662902554
2022-11-25,"16,602.27","16,603.32","16,388.40",16521.84,18678255976,18270.523,-0.004975771569807108
2022-11-26,"16,521.58","16,666.86","16,416.23",16464.28,18000008764,18143.137666666666,-0.0034838734668778404
2022-11-27,"16,463.88","16,594.41","16,437.03",16444.63,20443898509,18004.780333333336,-0.0011934928220364016
2022-11-28,"16,440.22","16,482.93","16,054.53",16217.32,27743025156,17851.408333333333,-0.013822749432489623
2022-11-29,"16,217.64","16,522.26","16,139.40",16444.98,23581685468,17711.721,0.014038077808170568
2022-11-30,"16,445.48","17,190.94","16,445.48",17168.57,29523576583,17600.814333333336,0.044000661600074986
2022-12-01,"17,168.00","17,197.50","16,888.39",16967.13,22895392882,17483.543,-0.01173306804235874
2022-12-02,"16,968.68","17,088.66","16,877.88",17088.66,19539705127,17381.181666666667,0.0071626727678753
2022-12-03,"17,090.10","17,116.04","16,888.14",16908.24,16217776704,17271.123333333333,-0.010557878733616244
2022-12-04,"16,908.17","17,157.77","16,903.44",17130.49,16824520830,17137.232,0.01314447866838897
2022-12-05,"17,128.89","17,378.15","16,922.43",16974.83,22209086834,16993.63666666667,-0.0090867219793479
2022-12-06,"16,975.24","17,091.86","16,939.92",17089.5,19889922369,16865.737,0.0067552959293257775
2022-12-07,"17,089.51","17,109.38","16,750.56",16848.13,19675404389,16740.58066666667,-0.014123877234559212
2022-12-08,"16,847.35","17,267.92","16,788.78",17233.47,20496603770,16696.987333333334,0.02287138097818575
2022-12-09,"17,232.15","17,280.55","17,100.84",17133.15,20328426366,16738.733,-0.005821230431248048
2022-12-10,"17,134.22","17,216.83","17,120.68",17128.72,12706781969,16723.46466666667,-0.00025856307800964373
2022-12-11,"17,129.71","17,245.63","17,091.82",17104.19,14122486832,16725.794666666665,-0.001432097669878618
2022-12-12,"17,102.50","17,212.56","16,899.39",17206.44,19617581341,16739.369666666666,0.005978067362441664
2022-12-13,"17,206.44","17,930.09","17,111.76",17781.32,26634741631,16786.968,0.03341074620897766
2022-12-14,"17,782.07","18,318.53","17,739.51",17815.65,25534481470,16826.882999999998,0.0019306778124459356
2022-12-15,"17,813.64","17,846.74","17,322.59",17364.87,20964448341,16842.891666666666,-0.02530247282585829
2022-12-16,"17,364.55","17,505.53","16,584.70",16647.48,24031608960,16842.159666666666,-0.04131271930051883
2022-12-17,"16,646.98","16,800.59","16,614.03",16795.09,14463581825,16845.745333333336,0.00886680746875812
2022-12-18,"16,795.61","16,815.39","16,697.82",16757.98,10924354698,16847.752,-0.0022095743458356853
2022-12-19,"16,759.04","16,807.53","16,398.14",16439.68,17221074814,16838.689666666665,-0.01899393602331545
2022-12-20,"16,441.79","17,012.98","16,427.87",16906.3,22722096615,16859.172,0.028383764160859526
2022-12-21,"16,904.53","16,916.80","16,755.91",16817.54,14882945045,16893.514000000003,-0.005250113862879435
2022-12-22,"16,818.38","16,866.67","16,592.41",16830.34,16441573050,16914.86633333333,0.0007611101266891129
2022-12-23,"16,829.64","16,905.22","16,794.46",16796.95,15329265213,16921.074333333334,-0.001983917140117142
2022-12-24,"16,796.98","16,864.70","16,793.53",16847.76,9744636213,16929.184333333335,0.0030249539350892807
2022-12-25,"16,847.51","16,860.55","16,755.25",16841.99,11656379938,16939.856,-0.00034247876275517175
2022-12-26,"16,842.25","16,920.12","16,812.37",16919.8,11886957804,16955.04,0.004620000368127375
2022-12-27,"16,919.29","16,959.85","16,642.07",16717.17,15748580239,16964.124666666667,-0.011975909880731495
2022-12-28,"16,716.40","16,768.17","16,497.56",16552.57,17005713920,16975.299666666666,-0.009846164153382353
2022-12-29,"16,552.32","16,651.76","16,508.68",16642.34,14472237479,16981.878333333334,0.005423327012059165
2022-12-30,"16,641.33","16,643.43","16,408.47",16602.59,15929162910,16963.012333333336,-0.002388486234507936
2022-12-31,"16,603.67","16,628.99","16,517.52",16547.5,11239186456,16949.024666666668,-0.0033181569863497407
2023-01-01,"16,547.91","16,630.44","16,521.23",16625.08,9244361700,16933.572,0.004688321498715897
2023-01-02,"16,625.51","16,759.34","16,572.23",16688.47,12097775227,16926.246333333333,0.003812913982970345
2023-01-03,"16,688.85","16,760.45","16,622.37",16679.86,13903079207,16911.225333333332,-0.0005159250668276272
2023-01-04,"16,680.21","16,964.59","16,667.76",16863.24,18421743322,16907.505666666668,0.010994097072757336
2023-01-05,"16,863.47","16,884.02","16,790.28",16836.74,13692758566,16899.080333333335,-0.0015714655072216477
2023-01-06,"16,836.47","16,991.99","16,716.42",16951.97,14413662913,16902.541666666668,0.006843961479478855
2023-01-07,"16,952.12","16,975.02","16,914.19",16955.08,7714767174,16893.262000000002,0.00018345950352682827
2023-01-08,"16,954.15","17,091.14","16,924.05",17091.14,9768827914,16891.861666666668,0.008024733590168642
2023-01-09,"17,093.99","17,389.96","17,093.99",17196.55,18624736866,16894.12266666667,0.0061675230558055905
2023-01-10,"17,192.95","17,484.72","17,162.99",17446.29,15808338949,16905.526,0.01452268042136362
2023-01-11,"17,446.36","17,934.90","17,337.99",17934.9,18372283782,16929.808,0.028006527462285602
2023-01-12,"18,117.59","19,030.09","17,995.20",18869.59,34971338710,16966.083666666666,0.052115707363854735
2023-01-13,"18,868.91","19,964.32","18,753.16",19909.57,29225029694,17035.881,0.05511407508059252
2023-01-14,"19,910.54","21,075.14","19,907.83",20976.3,38967784639,17156.262,0.05357875634682219
2023-01-15,"20,977.48","20,993.75","20,606.99",20880.8,19298407543,17297.37266666667,-0.004552757159270171
2023-01-16,"20,882.22","21,360.88","20,715.75",21169.63,26792494050,17443.190666666665,0.01383232443201421
2023-01-17,"21,175.83","21,438.66","20,978.53",21161.52,24999983362,17589.975333333332,-0.00038309597286301234
2023-01-18,"21,161.05","21,564.50","20,541.54",20688.78,30005625418,17731.612,-0.022339605094530146
2023-01-19,"20,686.75","21,163.01","20,685.38",21086.79,21152848261,17870.96166666667,0.019237963765867505
2023-01-20,"21,085.37","22,692.36","20,919.13",22676.55,28799154319,18066.262,0.07539127577028082
2023-01-21,"22,677.43","23,282.35","22,511.83",22777.63,32442278429,18264.505,0.004457468177478496
2023-01-22,"22,777.99","23,056.73","22,387.90",22720.42,24746386230,18461.954,-0.0025116748318416704
2023-01-23,"22,721.09","23,126.49","22,654.30",22934.43,26518700512,18664.843,0.009419280101336192
2023-01-24,"22,929.63","23,134.01","22,549.74",22636.47,26405069715,18857.992333333335,-0.012991820594625558
2023-01-25,"22,639.27","23,722.10","22,406.08",23117.86,30685366709,19064.594333333334,0.02126612497443281
2023-01-26,"23,108.96","23,237.08","22,911.37",23032.78,26357839322,19275.114666666665,-0.0036802714438102235
2023-01-27,"23,030.72","23,417.72","22,654.59",23078.73,25383335641,19492.653333333335,0.0019949828027707728
2023-01-28,"23,079.96","23,165.90","22,908.85",23031.09,14712928379,19705.611666666668,-0.002064238370135585
2023-01-29,"23,031.45","23,919.89","22,985.07",23774.57,27423687259,19944.677666666666,0.03228158111491908
2023-01-30,"23,774.65","23,789.35","22,657.58",22840.14,27205595568,20154.432333333334,-0.03930376027831417
2023-01-31,"22,840.80","23,225.02","22,765.57",23139.28,22837828665,20371.572333333334,0.013097117618368292
